season_id,playerId,info_position,info_shirtNum,info_positionInfo,info_loan,birth_date_label,birth_country_country,birth_place,age,name_display,id,_accurate_back_zone_pass,_accurate_chipped_pass,_accurate_cross,_accurate_cross_nocorner,_accurate_fwd_zone_pass,_accurate_launches,_accurate_long_balls,_accurate_pass,_accurate_through_ball,_accurate_throws,_aerial_lost,_aerial_won,_appearances,_attempted_tackle_foul,_attempts_conceded_ibox,_attempts_conceded_obox,_attempts_obox,_att_assist_openplay,_att_lf_total,_att_obox_blocked,_att_obx_centre,_att_openplay,_backward_pass,_ball_recovery,_big_chance_created,_blocked_cross,_blocked_pass,_blocked_scoring_att,_challenge_lost,_clean_sheet,_crosses_18yard,_crosses_18yardplus,_dispossessed,_draws,_duel_lost,_duel_won,_effective_blocked_cross,_effective_clearance,_effective_head_clearance,_final_third_entries,_fouled_final_third,_fouls,_fwd_pass,_game_started,_goals_conceded,_goals_conceded_ibox,_goals_conceded_obox,_head_clearance,_head_pass,_interception,_interceptions_in_box,_interception_won,_leftside_pass,_long_pass_own_to_opp,_long_pass_own_to_opp_success,_losses,_lost_corners,_mins_played,_offside_provoked,_offtarget_att_assist,_ontarget_att_assist,_open_play_pass,_outfielder_block,_overrun,_passes_left,_passes_right,_penalty_conceded,_pen_area_entries,_pen_goals_conceded,_poss_lost_all,_poss_lost_ctrl,_poss_won_att_3rd,_poss_won_def_3rd,_poss_won_mid_3rd,_put_through,_rightside_pass,_successful_final_third_passes,_successful_open_play_pass,_successful_put_through,_times_tackled,_total_att_assist,_total_back_zone_pass,_total_chipped_pass,_total_clearance,_total_contest,_total_cross,_total_cross_nocorner,_total_final_third_passes,_total_flick_on,_total_fwd_zone_pass,_total_launches,_total_long_balls,_total_offside,_total_pass,_total_pull_back,_total_scoring_att,_total_sub_off,_total_sub_on,_total_tackle,_total_through_ball,_total_throws,_touches,_touches_in_opp_box,_turnover,_unsuccessful_touch,_was_fouled,_winning_goal,_wins,_won_contest,_won_corners,_won_tackle,_yellow_card,season,per_wins
578,342617.0,D,43.0,Right Full Back,False,8 October 1996,England,Southwark,27,Ola Aina,10439.0,49.0,8.0,,,51.0,,4.0,100.0,,11.0,2.0,5.0,7.0,4.0,39.0,40.0,2.0,1.0,,1.0,2.0,2.0,24.0,25.0,,3.0,2.0,1.0,3.0,,4.0,1.0,3.0,2.0,18.0,29.0,3.0,15.0,9.0,26.0,,6.0,67.0,6.0,11.0,9.0,2.0,9.0,10.0,3.0,,3.0,12.0,23.0,16.0,4.0,8.0,471.0,1.0,,1.0,131.0,2.0,2.0,30.0,19.0,,20.0,1.0,65.0,65.0,,18.0,7.0,6.0,33.0,25.0,95.0,2.0,7.0,1.0,62.0,20.0,15.0,9.0,5.0,5.0,43.0,1.0,79.0,,9.0,2.0,136.0,,2.0,4.0,1.0,13.0,1.0,22.0,235.0,1.0,3.0,3.0,6.0,0.0,1.0,5.0,3.0,10.0,3.0,2023,0.14285714285714285
363,342617.0,D,43.0,Right Full Back,False,8 October 1996,England,Southwark,24,Ola Aina,10439.0,657.0,58.0,9.0,9.0,505.0,9.0,66.0,1153.0,,190.0,36.0,31.0,31.0,19.0,218.0,115.0,10.0,14.0,5.0,1.0,8.0,9.0,206.0,147.0,1.0,13.0,50.0,3.0,22.0,7.0,27.0,25.0,10.0,11.0,111.0,114.0,13.0,81.0,41.0,213.0,3.0,32.0,619.0,31.0,36.0,35.0,1.0,41.0,117.0,45.0,4.0,45.0,431.0,294.0,176.0,15.0,22.0,2670.0,13.0,5.0,10.0,1434.0,6.0,3.0,110.0,310.0,,77.0,5.0,470.0,470.0,2.0,102.0,43.0,50.0,206.0,202.0,1126.0,16.0,22.0,15.0,780.0,165.0,81.0,33.0,52.0,52.0,306.0,5.0,734.0,57.0,179.0,2.0,1462.0,,14.0,7.0,,37.0,,254.0,2124.0,18.0,27.0,27.0,25.0,0.0,5.0,21.0,11.0,20.0,3.0,2020,0.16129032258064516
54,342617.0,D,43.0,Right Full Back,False,8 October 1996,England,Southwark,20,Ola Aina,10439.0,7.0,1.0,,,7.0,,,14.0,,,,,3.0,,0.0,5.0,,,,,,1.0,5.0,2.0,,,1.0,,,,,,,0.0,,1.0,,1.0,,,,,4.0,,0.0,0.0,,,,,,,3.0,4.0,2.0,0.0,,24.0,,,,15.0,,,5.0,,,,,6.0,6.0,,2.0,,1.0,4.0,,13.0,1.0,0.0,,7.0,1.0,1.0,,,,1.0,,9.0,1.0,1.0,,16.0,,1.0,,3.0,,,1.0,24.0,1.0,3.0,3.0,1.0,0.0,3.0,,,,,2016,1.0
42,342617.0,D,43.0,Right Full Back,False,8 October 1996,England,Southwark,19,Ola Aina,10439.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2015,
578,279691.0,D,3.0,Left Full Back,False,6 June 2001,France,,22,Rayan Aït-Nouri,71432.0,122.0,9.0,0.0,0.0,123.0,2.0,8.0,245.0,,39.0,5.0,8.0,10.0,4.0,82.0,30.0,1.0,4.0,3.0,,1.0,3.0,64.0,41.0,,2.0,7.0,1.0,4.0,,5.0,2.0,17.0,3.0,47.0,62.0,2.0,14.0,5.0,35.0,3.0,10.0,109.0,9.0,12.0,11.0,1.0,5.0,19.0,9.0,,9.0,24.0,25.0,13.0,4.0,5.0,700.0,2.0,1.0,4.0,286.0,5.0,1.0,108.0,2.0,,12.0,1.0,104.0,104.0,2.0,27.0,12.0,14.0,99.0,70.0,236.0,7.0,28.0,5.0,140.0,19.0,14.0,24.0,7.0,7.0,94.0,4.0,163.0,8.0,22.0,1.0,296.0,,4.0,7.0,1.0,25.0,,42.0,494.0,12.0,13.0,13.0,16.0,0.0,3.0,13.0,3.0,15.0,3.0,2023,0.3
489,279691.0,D,3.0,Left Full Back,False,6 June 2001,France,,21,Rayan Aït-Nouri,71432.0,170.0,6.0,6.0,5.0,224.0,2.0,7.0,388.0,,76.0,17.0,14.0,21.0,6.0,112.0,63.0,1.0,6.0,7.0,1.0,1.0,10.0,103.0,61.0,1.0,4.0,12.0,2.0,6.0,2.0,10.0,8.0,12.0,3.0,66.0,86.0,4.0,24.0,11.0,42.0,1.0,15.0,169.0,9.0,18.0,16.0,2.0,11.0,40.0,9.0,,9.0,28.0,39.0,26.0,12.0,12.0,1068.0,2.0,4.0,3.0,469.0,0.0,5.0,162.0,4.0,1.0,31.0,,171.0,171.0,2.0,38.0,21.0,21.0,174.0,109.0,383.0,3.0,30.0,7.0,205.0,16.0,24.0,46.0,21.0,18.0,145.0,3.0,290.0,15.0,26.0,3.0,474.0,1.0,10.0,5.0,12.0,33.0,,81.0,793.0,32.0,28.0,28.0,11.0,1.0,6.0,28.0,6.0,20.0,4.0,2022,0.2857142857142857
418,279691.0,D,3.0,Left Full Back,False,6 June 2001,France,,20,Rayan Aït-Nouri,71432.0,301.0,25.0,24.0,16.0,301.0,7.0,28.0,578.0,,161.0,13.0,17.0,23.0,7.0,216.0,97.0,4.0,10.0,7.0,1.0,4.0,11.0,190.0,128.0,3.0,9.0,41.0,2.0,22.0,5.0,31.0,29.0,27.0,5.0,115.0,143.0,9.0,30.0,18.0,59.0,5.0,14.0,281.0,20.0,26.0,22.0,4.0,18.0,51.0,22.0,2.0,22.0,30.0,85.0,40.0,11.0,13.0,1827.0,5.0,9.0,8.0,751.0,2.0,6.0,221.0,15.0,,92.0,3.0,378.0,378.0,9.0,76.0,43.0,41.0,253.0,141.0,576.0,22.0,66.0,17.0,393.0,66.0,30.0,81.0,96.0,69.0,188.0,1.0,457.0,53.0,97.0,3.0,754.0,3.0,13.0,3.0,3.0,64.0,1.0,172.0,1398.0,43.0,44.0,44.0,20.0,0.0,7.0,42.0,14.0,36.0,4.0,2021,0.30434782608695654
363,279691.0,D,3.0,Left Full Back,False,6 June 2001,France,,19,Rayan Aït-Nouri,71432.0,279.0,11.0,12.0,11.0,273.0,6.0,16.0,540.0,,110.0,23.0,5.0,21.0,13.0,104.0,52.0,6.0,11.0,11.0,2.0,6.0,13.0,174.0,86.0,1.0,7.0,33.0,5.0,14.0,3.0,28.0,22.0,19.0,6.0,99.0,79.0,7.0,18.0,8.0,47.0,4.0,15.0,193.0,16.0,23.0,23.0,,8.0,30.0,15.0,3.0,15.0,34.0,54.0,31.0,10.0,13.0,1403.0,1.0,5.0,9.0,625.0,1.0,2.0,202.0,6.0,1.0,50.0,3.0,222.0,222.0,4.0,56.0,26.0,33.0,226.0,123.0,538.0,13.0,47.0,14.0,321.0,29.0,18.0,54.0,61.0,54.0,144.0,1.0,367.0,29.0,46.0,1.0,627.0,1.0,15.0,6.0,5.0,29.0,,116.0,1063.0,26.0,30.0,30.0,19.0,1.0,5.0,26.0,9.0,16.0,1.0,2020,0.23809523809523808
578,310499.0,D,20.0,Centre Central Defender,False,17 April 1998,Norway,,25,Kristoffer Ajer,20113.0,99.0,9.0,1.0,1.0,79.0,,10.0,177.0,1.0,27.0,3.0,16.0,8.0,4.0,47.0,24.0,,4.0,2.0,,,1.0,22.0,15.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,,3.0,3.0,16.0,32.0,1.0,18.0,8.0,44.0,,6.0,104.0,5.0,7.0,6.0,1.0,8.0,29.0,3.0,,3.0,57.0,52.0,27.0,2.0,6.0,468.0,1.0,1.0,4.0,229.0,1.0,2.0,10.0,66.0,,4.0,,77.0,77.0,1.0,13.0,1.0,8.0,50.0,42.0,174.0,3.0,3.0,5.0,115.0,25.0,18.0,5.0,3.0,3.0,71.0,6.0,121.0,7.0,32.0,1.0,233.0,3.0,5.0,3.0,3.0,10.0,1.0,33.0,336.0,25.0,8.0,8.0,1.0,0.0,3.0,5.0,,7.0,1.0,2023,0.375
489,310499.0,D,20.0,Centre Central Defender,False,17 April 1998,Norway,,24,Kristoffer Ajer,20113.0,137.0,11.0,1.0,1.0,88.0,3.0,18.0,224.0,,34.0,11.0,15.0,9.0,2.0,73.0,51.0,,1.0,,,,,42.0,36.0,,5.0,4.0,,7.0,2.0,2.0,4.0,8.0,4.0,35.0,35.0,5.0,17.0,7.0,37.0,,5.0,145.0,9.0,14.0,11.0,3.0,7.0,31.0,7.0,2.0,7.0,84.0,55.0,32.0,3.0,9.0,766.0,,,1.0,287.0,5.0,,4.0,80.0,1.0,7.0,1.0,101.0,101.0,1.0,24.0,11.0,9.0,23.0,48.0,218.0,1.0,12.0,1.0,170.0,27.0,17.0,5.0,6.0,6.0,69.0,2.0,130.0,15.0,38.0,,294.0,,1.0,3.0,,11.0,,44.0,431.0,11.0,3.0,3.0,8.0,0.0,2.0,1.0,2.0,8.0,,2022,0.2222222222222222
418,310499.0,D,20.0,Centre Central Defender,False,17 April 1998,Norway,,23,Kristoffer Ajer,20113.0,281.0,14.0,3.0,3.0,226.0,5.0,30.0,504.0,2.0,120.0,31.0,49.0,24.0,8.0,186.0,106.0,,5.0,,,,4.0,67.0,109.0,4.0,3.0,36.0,5.0,8.0,5.0,11.0,6.0,7.0,4.0,63.0,107.0,3.0,71.0,32.0,112.0,2.0,12.0,389.0,23.0,31.0,25.0,6.0,32.0,121.0,26.0,5.0,26.0,207.0,151.0,82.0,11.0,21.0,1987.0,9.0,1.0,7.0,717.0,11.0,2.0,12.0,190.0,,28.0,4.0,304.0,304.0,5.0,61.0,43.0,36.0,60.0,104.0,498.0,8.0,12.0,8.0,358.0,48.0,71.0,18.0,17.0,17.0,188.0,15.0,382.0,42.0,101.0,,723.0,1.0,7.0,6.0,1.0,29.0,2.0,148.0,1151.0,34.0,25.0,25.0,16.0,0.0,9.0,13.0,6.0,18.0,5.0,2021,0.375
578,325430.0,D,25.0,Centre Central Defender,False,19 July 1995,Switzerland,Neftenbach,28,Manuel Akanji,15656.0,309.0,15.0,,,269.0,,18.0,578.0,1.0,6.0,3.0,5.0,7.0,2.0,32.0,12.0,3.0,4.0,2.0,,3.0,3.0,69.0,34.0,,2.0,5.0,1.0,6.0,3.0,1.0,2.0,2.0,0.0,17.0,25.0,2.0,13.0,6.0,63.0,1.0,6.0,164.0,7.0,5.0,5.0,,6.0,16.0,6.0,,6.0,230.0,58.0,44.0,1.0,8.0,629.0,3.0,,4.0,601.0,5.0,,27.0,80.0,,3.0,,41.0,41.0,2.0,17.0,15.0,7.0,149.0,98.0,567.0,5.0,2.0,4.0,320.0,23.0,13.0,1.0,3.0,3.0,112.0,,295.0,5.0,32.0,,612.0,,4.0,,,13.0,2.0,6.0,686.0,6.0,2.0,2.0,6.0,0.0,6.0,1.0,,8.0,1.0,2023,0.8571428571428571
489,325430.0,D,25.0,Centre Central Defender,False,19 July 1995,Switzerland,Neftenbach,27,Manuel Akanji,15656.0,1123.0,56.0,1.0,1.0,764.0,4.0,67.0,1886.0,,25.0,34.0,24.0,29.0,8.0,128.0,66.0,4.0,6.0,2.0,2.0,4.0,4.0,149.0,136.0,,3.0,18.0,5.0,13.0,6.0,3.0,3.0,3.0,1.0,77.0,77.0,3.0,30.0,14.0,177.0,1.0,24.0,637.0,24.0,23.0,20.0,3.0,14.0,99.0,16.0,2.0,16.0,713.0,258.0,212.0,4.0,13.0,2286.0,16.0,4.0,3.0,1993.0,9.0,,114.0,259.0,,18.0,2.0,162.0,162.0,2.0,68.0,66.0,26.0,522.0,237.0,1860.0,18.0,6.0,7.0,1179.0,98.0,30.0,9.0,6.0,6.0,286.0,1.0,848.0,20.0,115.0,,2021.0,2.0,15.0,2.0,5.0,36.0,,27.0,2258.0,34.0,12.0,12.0,11.0,0.0,24.0,6.0,1.0,25.0,2.0,2022,0.8275862068965517
578,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,28,Nathan Aké,4499.0,199.0,1.0,,,130.0,,3.0,329.0,0.0,25.0,3.0,12.0,8.0,2.0,27.0,12.0,,1.0,4.0,,,,27.0,28.0,1.0,,2.0,3.0,2.0,,,1.0,,0.0,8.0,27.0,,7.0,4.0,31.0,,3.0,117.0,5.0,5.0,4.0,1.0,4.0,21.0,5.0,,5.0,77.0,39.0,31.0,2.0,3.0,464.0,2.0,1.0,,353.0,0.0,,77.0,4.0,,3.0,,32.0,32.0,2.0,14.0,12.0,3.0,137.0,48.0,324.0,2.0,0.0,1.0,210.0,10.0,7.0,,1.0,1.0,61.0,,149.0,1.0,10.0,,358.0,,7.0,2.0,3.0,10.0,1.0,26.0,430.0,12.0,1.0,1.0,5.0,1.0,6.0,,,6.0,,2023,0.75
489,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,27,Nathan Aké,4499.0,820.0,29.0,1.0,1.0,735.0,2.0,34.0,1554.0,1.0,84.0,23.0,36.0,26.0,4.0,103.0,50.0,1.0,9.0,2.0,,1.0,1.0,140.0,96.0,2.0,1.0,14.0,2.0,4.0,6.0,10.0,5.0,,4.0,39.0,79.0,1.0,47.0,33.0,200.0,2.0,12.0,690.0,22.0,15.0,12.0,3.0,33.0,94.0,20.0,0.0,20.0,238.0,242.0,198.0,4.0,11.0,1877.0,13.0,2.0,7.0,1670.0,10.0,,503.0,7.0,,25.0,3.0,191.0,191.0,7.0,45.0,44.0,36.0,637.0,298.0,1520.0,10.0,1.0,9.0,875.0,60.0,47.0,4.0,15.0,15.0,352.0,,845.0,18.0,72.0,1.0,1705.0,,9.0,6.0,4.0,26.0,1.0,91.0,1991.0,33.0,16.0,16.0,14.0,1.0,18.0,3.0,8.0,12.0,2.0,2022,0.6923076923076923
418,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,26,Nathan Aké,4499.0,437.0,12.0,,,335.0,1.0,14.0,772.0,,24.0,14.0,37.0,14.0,4.0,51.0,23.0,,2.0,2.0,,,,74.0,43.0,1.0,2.0,7.0,,2.0,5.0,1.0,,3.0,1.0,28.0,55.0,2.0,21.0,11.0,82.0,,9.0,311.0,10.0,3.0,2.0,1.0,11.0,58.0,8.0,2.0,8.0,191.0,126.0,100.0,1.0,10.0,920.0,3.0,1.0,1.0,835.0,5.0,,224.0,4.0,,6.0,,91.0,91.0,3.0,23.0,17.0,7.0,274.0,127.0,757.0,2.0,5.0,2.0,468.0,29.0,21.0,2.0,1.0,1.0,149.0,,383.0,11.0,32.0,,850.0,,5.0,2.0,4.0,16.0,1.0,26.0,967.0,10.0,4.0,4.0,2.0,0.0,12.0,,1.0,9.0,,2021,0.8571428571428571
363,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,25,Nathan Aké,4499.0,319.0,6.0,,,380.0,4.0,14.0,699.0,,10.0,17.0,24.0,10.0,7.0,46.0,31.0,1.0,1.0,2.0,,1.0,1.0,44.0,30.0,,1.0,6.0,1.0,1.0,3.0,1.0,,1.0,2.0,28.0,38.0,1.0,22.0,11.0,71.0,2.0,8.0,243.0,9.0,13.0,11.0,2.0,11.0,48.0,9.0,2.0,9.0,155.0,104.0,87.0,3.0,6.0,797.0,5.0,1.0,,740.0,1.0,,188.0,5.0,1.0,5.0,4.0,58.0,58.0,2.0,13.0,15.0,6.0,309.0,100.0,688.0,1.0,2.0,1.0,338.0,21.0,22.0,1.0,1.0,1.0,117.0,,414.0,7.0,25.0,,751.0,,3.0,1.0,1.0,10.0,,11.0,827.0,6.0,2.0,2.0,4.0,0.0,5.0,,1.0,5.0,4.0,2020,0.5
274,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,24,Nathan Aké,4499.0,764.0,34.0,,,296.0,13.0,53.0,1060.0,,19.0,63.0,62.0,29.0,4.0,244.0,173.0,1.0,5.0,8.0,,1.0,3.0,84.0,140.0,2.0,5.0,19.0,6.0,9.0,4.0,4.0,1.0,5.0,6.0,83.0,107.0,5.0,147.0,78.0,94.0,1.0,9.0,467.0,29.0,46.0,40.0,6.0,78.0,124.0,36.0,8.0,36.0,261.0,205.0,139.0,16.0,29.0,2505.0,21.0,2.0,5.0,1178.0,29.0,1.0,224.0,20.0,,19.0,3.0,174.0,174.0,,103.0,37.0,19.0,398.0,79.0,1031.0,11.0,0.0,7.0,823.0,78.0,147.0,3.0,5.0,5.0,125.0,2.0,392.0,41.0,109.0,3.0,1210.0,,25.0,2.0,,31.0,1.0,20.0,1588.0,38.0,9.0,9.0,13.0,0.0,7.0,3.0,3.0,21.0,2.0,2019,0.2413793103448276
210,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,23,Nathan Aké,4499.0,1079.0,36.0,5.0,5.0,385.0,26.0,71.0,1459.0,,27.0,73.0,88.0,38.0,12.0,312.0,211.0,,7.0,6.0,,,1.0,119.0,182.0,2.0,11.0,30.0,7.0,13.0,10.0,3.0,3.0,6.0,6.0,114.0,176.0,11.0,230.0,127.0,125.0,2.0,28.0,682.0,38.0,70.0,64.0,6.0,127.0,144.0,32.0,4.0,32.0,352.0,268.0,182.0,19.0,43.0,3412.0,31.0,3.0,4.0,1640.0,35.0,,288.0,24.0,1.0,11.0,5.0,268.0,268.0,,137.0,45.0,30.0,543.0,125.0,1408.0,16.0,0.0,7.0,1183.0,85.0,230.0,5.0,6.0,6.0,192.0,2.0,519.0,81.0,162.0,2.0,1696.0,,25.0,1.0,,66.0,1.0,29.0,2243.0,52.0,18.0,18.0,21.0,0.0,13.0,3.0,3.0,35.0,3.0,2018,0.34210526315789475
79,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,22,Nathan Aké,4499.0,960.0,27.0,1.0,1.0,374.0,10.0,86.0,1333.0,,10.0,92.0,105.0,38.0,12.0,329.0,206.0,,6.0,2.0,,,1.0,71.0,178.0,2.0,17.0,34.0,2.0,18.0,6.0,3.0,2.0,6.0,11.0,141.0,186.0,17.0,229.0,136.0,140.0,1.0,27.0,738.0,37.0,59.0,52.0,7.0,136.0,232.0,48.0,8.0,48.0,308.0,295.0,203.0,16.0,41.0,3353.0,35.0,2.0,7.0,1546.0,24.0,0.0,256.0,22.0,,20.0,2.0,284.0,284.0,2.0,126.0,50.0,34.0,472.0,117.0,1297.0,23.0,,9.0,1080.0,68.0,229.0,11.0,5.0,5.0,185.0,6.0,514.0,53.0,165.0,2.0,1589.0,,18.0,1.0,1.0,53.0,,13.0,2104.0,48.0,12.0,12.0,19.0,,11.0,10.0,2.0,32.0,5.0,2017,0.2894736842105263
54,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,21,Nathan Aké,4499.0,243.0,9.0,1.0,1.0,117.0,2.0,14.0,359.0,,2.0,18.0,21.0,12.0,2.0,83.0,41.0,3.0,3.0,3.0,2.0,3.0,4.0,25.0,50.0,2.0,2.0,11.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,28.0,48.0,2.0,76.0,45.0,36.0,,4.0,181.0,9.0,20.0,16.0,4.0,45.0,23.0,11.0,1.0,11.0,91.0,73.0,53.0,4.0,12.0,831.0,6.0,2.0,2.0,396.0,8.0,,78.0,2.0,,5.0,,57.0,57.0,1.0,34.0,15.0,11.0,108.0,38.0,353.0,7.0,2.0,4.0,259.0,16.0,76.0,3.0,2.0,2.0,55.0,2.0,148.0,17.0,36.0,,405.0,,7.0,,3.0,22.0,1.0,4.0,564.0,12.0,4.0,4.0,2.0,2.0,6.0,3.0,1.0,17.0,1.0,2016,0.5
42,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,20,Nathan Aké,4499.0,218.0,25.0,5.0,5.0,230.0,18.0,30.0,443.0,,154.0,25.0,34.0,24.0,16.0,162.0,109.0,,9.0,13.0,2.0,9.0,11.0,88.0,80.0,1.0,36.0,48.0,3.0,14.0,7.0,29.0,13.0,3.0,3.0,73.0,135.0,36.0,55.0,26.0,118.0,,28.0,315.0,20.0,24.0,21.0,3.0,32.0,107.0,76.0,6.0,76.0,46.0,154.0,77.0,11.0,21.0,1874.0,7.0,3.0,6.0,602.0,8.0,1.0,220.0,5.0,,55.0,1.0,339.0,322.0,1.0,54.0,25.0,48.0,160.0,121.0,438.0,26.0,,9.0,285.0,51.0,72.0,16.0,42.0,42.0,163.0,7.0,366.0,65.0,89.0,,609.0,,16.0,1.0,4.0,79.0,,240.0,1274.0,,20.0,20.0,12.0,,10.0,10.0,8.0,53.0,4.0,2015,0.4166666666666667
27,187388.0,D,6.0,Left/Centre Central Defender,False,18 February 1995,Netherlands,,19,Nathan Aké,4499.0,7.0,1.0,,,8.0,,1.0,15.0,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,0.0,2.0,1.0,,1.0,,2.0,,1.0,4.0,,,,,,,1.0,,1.0,10.0,1.0,1.0,1.0,,17.0,,,,14.0,,,3.0,,,1.0,,1.0,1.0,,,,,1.0,3.0,13.0,,,,7.0,2.0,1.0,,,,4.0,,9.0,,1.0,,16.0,,,,1.0,,,,19.0,,,,1.0,,0.0,,,,,2014,0.0
578,336268.0,D,28.0,Central Defender,False,6 March 2002,Iraq,Baghdad,21,Ameen Al Dakhil,116827.0,348.0,14.0,1.0,1.0,116.0,2.0,18.0,463.0,2.0,13.0,18.0,11.0,10.0,4.0,107.0,52.0,2.0,1.0,1.0,1.0,2.0,,91.0,45.0,,2.0,2.0,3.0,8.0,,2.0,,6.0,1.0,38.0,26.0,2.0,28.0,21.0,41.0,,6.0,165.0,10.0,22.0,14.0,8.0,21.0,40.0,8.0,2.0,8.0,170.0,93.0,54.0,8.0,6.0,855.0,6.0,,1.0,529.0,4.0,,19.0,84.0,1.0,6.0,1.0,92.0,92.0,2.0,26.0,17.0,6.0,113.0,30.0,455.0,2.0,6.0,1.0,373.0,52.0,28.0,2.0,2.0,2.0,59.0,,168.0,5.0,51.0,,539.0,,5.0,1.0,,9.0,2.0,16.0,648.0,5.0,4.0,4.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,2023,0.1
489,255615.0,M,6.0,Centre Central Midfielder,False,11 April 1991,Italy,San Pietro Vernotico,31,Thiago Alcântara,5264.0,459.0,78.0,1.0,1.0,481.0,1.0,93.0,939.0,4.0,6.0,24.0,14.0,18.0,12.0,126.0,33.0,8.0,17.0,1.0,5.0,8.0,9.0,162.0,111.0,1.0,1.0,19.0,7.0,9.0,2.0,,3.0,22.0,4.0,77.0,103.0,1.0,12.0,7.0,152.0,2.0,18.0,301.0,14.0,23.0,23.0,,7.0,52.0,21.0,6.0,21.0,244.0,136.0,103.0,5.0,2.0,1256.0,,6.0,11.0,1060.0,3.0,,184.0,80.0,1.0,35.0,1.0,190.0,190.0,9.0,31.0,71.0,34.0,378.0,194.0,916.0,12.0,26.0,17.0,498.0,117.0,12.0,25.0,3.0,3.0,263.0,2.0,590.0,8.0,124.0,,1085.0,,10.0,5.0,4.0,43.0,8.0,6.0,1315.0,10.0,13.0,13.0,25.0,0.0,9.0,21.0,1.0,24.0,2.0,2022,0.5
418,255615.0,M,6.0,Centre Central Midfielder,False,11 April 1991,Italy,San Pietro Vernotico,30,Thiago Alcântara,5264.0,519.0,89.0,1.0,1.0,817.0,,99.0,1335.0,,4.0,12.0,32.0,25.0,16.0,67.0,50.0,16.0,25.0,3.0,11.0,16.0,18.0,226.0,126.0,3.0,1.0,33.0,14.0,32.0,3.0,1.0,2.0,13.0,3.0,87.0,112.0,1.0,12.0,8.0,246.0,2.0,19.0,398.0,17.0,7.0,5.0,2.0,8.0,69.0,26.0,1.0,26.0,329.0,160.0,130.0,1.0,2.0,1533.0,1.0,11.0,18.0,1484.0,2.0,1.0,284.0,105.0,,58.0,,210.0,210.0,19.0,31.0,76.0,33.0,545.0,390.0,1321.0,20.0,25.0,29.0,563.0,142.0,12.0,32.0,4.0,3.0,479.0,6.0,939.0,4.0,136.0,,1498.0,,25.0,12.0,8.0,48.0,4.0,4.0,1756.0,20.0,16.0,16.0,13.0,0.0,21.0,20.0,5.0,29.0,2.0,2021,0.84
363,255615.0,M,6.0,Centre Central Midfielder,False,11 April 1991,Italy,San Pietro Vernotico,29,Thiago Alcântara,5264.0,590.0,122.0,1.0,1.0,952.0,,120.0,1541.0,2.0,3.0,31.0,31.0,24.0,35.0,123.0,60.0,19.0,29.0,3.0,10.0,19.0,15.0,222.0,153.0,3.0,3.0,38.0,11.0,32.0,5.0,2.0,5.0,18.0,5.0,141.0,150.0,3.0,11.0,6.0,258.0,4.0,48.0,477.0,20.0,18.0,16.0,2.0,6.0,82.0,30.0,3.0,30.0,571.0,210.0,167.0,7.0,1.0,1858.0,,16.0,14.0,1679.0,0.0,3.0,211.0,222.0,1.0,61.0,2.0,249.0,249.0,15.0,39.0,99.0,38.0,450.0,466.0,1502.0,26.0,33.0,30.0,629.0,181.0,11.0,48.0,7.0,7.0,563.0,6.0,1098.0,2.0,161.0,,1720.0,,22.0,7.0,4.0,61.0,3.0,3.0,2039.0,16.0,23.0,23.0,25.0,0.0,12.0,33.0,7.0,36.0,4.0,2020,0.5
