Name,PlayerID,Nation,Position,Age,MathesPlayed,Starts,Minutes,MinutesDivided90,Goals,Assists,PenatlyMade,PenaltyAttempt,YellowCards,RedCards,xG,xAG,ProgressivePasses,ProgressiveCarriers,TeamId
AaronRamsdale,466fb2c5,ENG,GK,18.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,4ba7cbea
SamSurridge,b017b770,ENG,FW,18.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,4ba7cbea
MarcWilson,c325c010,IRL,"DF,MF",28.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,4ba7cbea
BenGibson,bcfb0142,ENG,DF,23.0,38,38,3.42,38.0,1.0,1.0,0.0,0.0,4.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
ÁlvaroNegredo,63b0ca6b,ESP,FW,30.0,36,33,2.87,31.9,9.0,5.0,2.0,2.0,5.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
AdamClayton,45b59689,ENG,MF,27.0,34,32,2.804,31.2,0.0,2.0,0.0,0.0,10.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
MartendeRoon,2a1beb34,NED,MF,25.0,33,32,2.773,30.8,4.0,0.0,0.0,0.0,8.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
AdamForshaw,9f1938ab,ENG,MF,24.0,34,30,2.695,29.9,0.0,1.0,0.0,0.0,4.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
VíctorValdés,e029e404,ESP,GK,34.0,28,28,2.52,28.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
AntonioBarragán,487d9b09,ESP,DF,29.0,26,26,2.193,24.4,0.0,0.0,0.0,0.0,5.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
StewartDowning,b13c4620,ENG,"MF,FW",32.0,30,24,2.214,24.6,1.0,3.0,0.0,0.0,1.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
CalumChambers,dc6f5bdd,ENG,DF,21.0,24,24,2.16,24.0,1.0,1.0,0.0,0.0,4.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
Fábio,bc7b4580,BRA,DF,26.0,24,21,1.847,20.5,0.0,0.0,0.0,0.0,8.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
GeorgeFriend,4f97147d,ENG,DF,28.0,24,20,1.964,21.8,0.0,2.0,0.0,0.0,4.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
GastónRamírez,2c851997,URU,"MF,FW",25.0,24,20,1.54,17.1,2.0,3.0,0.0,0.0,9.0,2.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
AdamaTraoré,9a28eba4,ESP,"MF,FW",20.0,27,16,1.541,17.1,0.0,1.0,0.0,0.0,1.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
CristhianStuani,220c11f1,URU,"FW,MF",29.0,23,16,1.354,15.0,4.0,0.0,0.0,0.0,4.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
DanielAyala,302560a0,ESP,DF,25.0,14,11,918.0,10.2,1.0,0.0,0.0,0.0,3.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
BernardoEspinosa,4242011c,COL,DF,27.0,11,10,975.0,10.8,0.0,0.0,0.0,0.0,2.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
BradGuzan,d899e3bf,USA,GK,31.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
GrantLeadbitter,516f7fc1,ENG,MF,30.0,13,7,710.0,7.9,1.0,0.0,0.0,0.0,1.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
ViktorFischer,b5920350,DEN,"FW,MF",22.0,13,6,438.0,4.9,0.0,3.0,0.0,0.0,0.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
RudyGestede,822b3ef9,BEN,FW,27.0,16,4,533.0,5.9,1.0,0.0,0.0,0.0,3.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
EmilioNsue,1c9bc4fa,EQG,"DF,MF",26.0,4,4,320.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
PatrickBamford,93feac6e,ENG,FW,22.0,8,2,287.0,3.2,1.0,0.0,0.0,0.0,1.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
JordanRhodes,3b8b641c,SCO,FW,26.0,6,2,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
AlbertAdomah,c7174e81,GHA,MF,28.0,2,1,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
JamesHusband,33e2d513,ENG,DF,22.0,1,1,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
AdlèneGuedioura,f75825e3,ALG,MF,30.0,5,0,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
DavidNugent,f9b5e5bd,ENG,FW,31.0,4,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
AlexBaptiste,7b72f0b6,ENG,DF,30.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
JulienDeSart,33332e0b,BEL,MF,21.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
DaelFry,43e79bbc,ENG,DF,18.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
DimitriosKonstantopoulos,05778dfe,GRE,GK,37.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
AdamReach,33a2d4dc,ENG,"DF,FW",23.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,7f59c601
Ederson,3bb7b8b4,BRA,GK,23.0,36,36,3.194,35.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,b8fd03ef
KevinDeBruyne,e46012d4,BEL,MF,26.0,37,36,3.073,34.1,8.0,16.0,0.0,0.0,2.0,0.0,5.1,11.1,388.0,183.0,b8fd03ef
NicolásOtamendi,0d267745,ARG,DF,29.0,34,33,2.967,33.0,4.0,0.0,0.0,0.0,9.0,0.0,2.7,0.9,212.0,92.0,b8fd03ef
Fernandinho,101da2b5,BRA,MF,32.0,34,33,2.881,32.0,5.0,3.0,0.0,0.0,7.0,0.0,2.1,2.8,320.0,80.0,b8fd03ef
KyleWalker,86dd77d1,ENG,DF,27.0,32,32,2.785,30.9,0.0,6.0,0.0,0.0,3.0,2.0,0.6,4.6,221.0,105.0,b8fd03ef
RaheemSterling,b400bde0,ENG,FW,22.0,33,29,2.587,28.7,18.0,11.0,1.0,1.0,4.0,2.0,16.2,7.3,94.0,116.0,b8fd03ef
DavidSilva,e2716bd0,ESP,MF,31.0,29,28,2.43,27.0,9.0,11.0,0.0,0.0,5.0,0.0,7.2,8.4,337.0,158.0,b8fd03ef
LeroySané,2b114be3,GER,FW,21.0,32,27,2.419,26.9,10.0,15.0,0.0,0.0,4.0,0.0,5.8,6.8,68.0,102.0,b8fd03ef
SergioAgüero,4d034881,ARG,FW,29.0,25,22,1.963,21.8,21.0,6.0,4.0,4.0,2.0,0.0,16.2,5.6,49.0,89.0,b8fd03ef
FabianDelph,111c3236,ENG,DF,27.0,22,21,1.741,19.3,1.0,2.0,0.0,0.0,2.0,0.0,0.3,1.2,132.0,53.0,b8fd03ef
GabrielJesus,b66315ae,BRA,FW,20.0,29,19,1.668,18.5,13.0,3.0,0.0,2.0,6.0,0.0,13.8,2.1,49.0,28.0,b8fd03ef
VincentKompany,d2bff301,BEL,DF,31.0,17,17,1.394,15.5,1.0,1.0,0.0,0.0,6.0,0.0,0.8,0.5,85.0,31.0,b8fd03ef
JohnStones,5eecec3d,ENG,DF,23.0,18,16,1.302,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,71.0,11.0,b8fd03ef
BernardoSilva,3eb22ec9,POR,"FW,MF",22.0,35,15,1.533,17.0,6.0,4.0,0.0,0.0,0.0,0.0,3.8,2.8,80.0,80.0,b8fd03ef
İlkayGündoğan,819b3158,GER,MF,26.0,30,15,1.517,16.9,4.0,1.0,1.0,1.0,3.0,0.0,3.0,1.7,154.0,61.0,b8fd03ef
Danilo,94b2001f,BRA,DF,26.0,23,13,1.349,15.0,3.0,2.0,0.0,0.0,2.0,0.0,1.1,0.2,89.0,40.0,b8fd03ef
AymericLaporte,119b9a8e,ESP,DF,23.0,9,9,806.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,72.0,15.0,b8fd03ef
OleksandrZinchenko,51cf8561,UKR,DF,20.0,8,6,532.0,5.9,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.4,57.0,9.0,b8fd03ef
EliaquimMangala,f520049f,FRA,DF,26.0,9,4,488.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,15.0,5.0,b8fd03ef
BenjaminMendy,5271c8f1,FRA,"DF,FW",23.0,7,4,363.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1,0.8,27.0,21.0,b8fd03ef
ClaudioBravo,10072610,CHI,GK,34.0,3,2,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b8fd03ef
YayaTouré,c204f844,CIV,MF,34.0,10,1,236.0,2.6,0.0,2.0,0.0,0.0,1.0,0.0,0.4,0.9,50.0,20.0,b8fd03ef
BrahimDíaz,407feb71,ESP,"FW,DF",17.0,5,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,b8fd03ef
PhilFoden,ed1e53f3,ENG,"MF,FW",17.0,5,0,49.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,b8fd03ef
LukasNmecha,0cc5f4a5,GER,FW,18.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b8fd03ef
TosinAdarabioyo,c81d773d,ENG,DF,19.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,b8fd03ef
MohamedSalah,e342ad68,EGY,FW,25.0,36,34,2.907,32.3,32.0,10.0,1.0,2.0,1.0,0.0,24.1,7.5,97.0,95.0,822bd0ba
RobertoFirmino,4c370d81,BRA,FW,25.0,37,32,2.763,30.7,15.0,7.0,1.0,1.0,1.0,0.0,10.7,6.5,136.0,91.0,822bd0ba
SadioMané,c691bfe2,SEN,FW,25.0,29,28,2.19,24.3,10.0,7.0,0.0,0.0,3.0,1.0,10.6,5.4,120.0,112.0,822bd0ba
GeorginioWijnaldum,eb58eef0,NED,MF,26.0,33,27,2.387,26.5,1.0,2.0,0.0,0.0,1.0,0.0,2.8,1.2,116.0,49.0,822bd0ba
JordanHenderson,935e6b8f,ENG,MF,27.0,27,25,2.171,24.1,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.8,249.0,32.0,822bd0ba
DejanLovren,1a2935f6,CRO,DF,28.0,29,24,2.127,23.6,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.3,98.0,20.0,822bd0ba
EmreCan,a65ce836,GER,MF,23.0,26,24,2.091,23.2,3.0,4.0,0.0,0.0,8.0,0.0,1.8,3.0,137.0,84.0,822bd0ba
JoëlMatip,b217ef29,CMR,DF,25.0,25,22,1.997,22.2,1.0,0.0,0.0,0.0,3.0,0.0,1.9,0.3,108.0,23.0,822bd0ba
AndrewRobertson,2e4f5f03,SCO,DF,23.0,22,22,1.94,21.6,1.0,5.0,0.0,0.0,2.0,0.0,0.5,4.1,150.0,76.0,822bd0ba
JoeGomez,7a11550b,ENG,DF,20.0,23,21,1.902,21.1,0.0,2.0,0.0,0.0,3.0,0.0,0.3,1.5,154.0,54.0,822bd0ba
LorisKarius,32e7ce92,GER,GK,24.0,19,19,1.71,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,822bd0ba
SimonMignolet,d436eb94,BEL,GK,29.0,19,19,1.71,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,822bd0ba
TrentAlexander-Arnold,cd1acf9d,ENG,DF,18.0,19,18,1.573,17.5,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.6,94.0,39.0,822bd0ba
JamesMilner,2f90f6b8,ENG,MF,31.0,32,16,1.775,19.7,0.0,3.0,0.0,0.0,3.0,0.0,1.1,3.2,219.0,59.0,822bd0ba
RagnarKlavan,008a6e6d,EST,DF,31.0,19,16,1.451,16.1,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,73.0,15.0,822bd0ba
AlexOxlade-Chamberlain,38c7feef,ENG,"MF,FW",23.0,32,14,1.493,16.6,3.0,7.0,0.0,0.0,3.0,0.0,2.2,3.8,120.0,76.0,822bd0ba
AlbertoMoreno,11b9265b,ESP,DF,25.0,16,14,1.266,14.1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.8,59.0,32.0,822bd0ba
VirgilvanDijk,e06683ca,NED,DF,26.0,14,14,1.26,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,82.0,11.0,822bd0ba
PhilippeCoutinho,0ef89a37,BRA,"MF,FW",25.0,14,13,1.109,12.3,7.0,6.0,0.0,0.0,0.0,0.0,3.5,4.7,145.0,69.0,822bd0ba
DominicSolanke,e77dc3b2,ENG,FW,19.0,21,5,596.0,6.6,1.0,1.0,0.0,0.0,0.0,0.0,3.5,2.6,15.0,15.0,822bd0ba
DanielSturridge,1b7ec703,ENG,FW,27.0,9,5,431.0,4.8,2.0,1.0,0.0,0.0,0.0,0.0,2.3,0.8,16.0,11.0,822bd0ba
DannyIngs,07802f7f,ENG,FW,25.0,8,3,267.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,9.0,2.0,822bd0ba
NathanielClyne,0442183b,ENG,"DF,FW",26.0,3,2,174.0,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,5.0,5.0,822bd0ba
AdamLallana,99813635,ENG,"MF,FW",29.0,12,1,308.0,3.4,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.4,33.0,12.0,822bd0ba
MarkoGrujić,8b8e759d,SRB,"MF,DF",21.0,3,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,822bd0ba
DivockOrigi,43a166b4,BEL,FW,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822bd0ba
BenWoodburn,8aadeaef,WAL,FW,17.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822bd0ba
RafaelCamacho,91b43c98,POR,"FW,MF",17.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,822bd0ba
JonFlanagan,f2428fd4,ENG,DF,24.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,822bd0ba
CurtisJones,4fb9c88f,ENG,MF,16.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,822bd0ba
ConorMasterson,db975607,IRL,DF,18.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,822bd0ba
DannyWard,d3ce0e89,WAL,GK,24.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,822bd0ba
CésarAzpilicueta,53cad200,ESP,DF,27.0,37,37,3.33,37.0,2.0,6.0,0.0,0.0,1.0,0.0,1.3,4.8,240.0,61.0,cff3d9bb
ThibautCourtois,1840e36d,BEL,GK,25.0,35,35,3.15,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,cff3d9bb
N'GoloKanté,b9fbae28,FRA,MF,26.0,34,34,2.994,33.3,1.0,1.0,0.0,0.0,3.0,0.0,0.8,2.9,274.0,88.0,cff3d9bb
MarcosAlonso,f4290206,ESP,"DF,MF",26.0,33,33,2.855,31.7,7.0,2.0,0.0,0.0,6.0,0.0,4.1,2.8,103.0,78.0,cff3d9bb
EdenHazard,a39bb753,BEL,"FW,MF",26.0,34,28,2.422,26.9,12.0,4.0,2.0,2.0,2.0,0.0,7.7,6.4,218.0,201.0,cff3d9bb
AntonioRüdiger,18b896d6,GER,DF,24.0,27,25,2.338,26.0,2.0,1.0,0.0,0.0,4.0,0.0,1.7,0.4,121.0,33.0,cff3d9bb
CescFàbregas,33508c78,ESP,MF,30.0,32,25,2.307,25.6,2.0,4.0,0.0,0.0,5.0,2.0,2.4,6.8,348.0,55.0,cff3d9bb
VictorMoses,e726e11e,NGA,"DF,MF",26.0,28,25,2.11,23.4,3.0,3.0,0.0,0.0,3.0,0.0,3.0,2.4,66.0,95.0,cff3d9bb
TiemouéBakayoko,59bf127b,FRA,MF,22.0,29,24,2.126,23.6,2.0,2.0,0.0,0.0,4.0,2.0,3.2,1.2,123.0,39.0,cff3d9bb
GaryCahill,7914b9fe,ENG,DF,31.0,27,24,2.086,23.2,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1,69.0,17.0,cff3d9bb
ÁlvaroMorata,129af0db,ESP,FW,24.0,31,24,2.061,22.9,11.0,6.0,0.0,0.0,7.0,0.0,13.0,3.1,46.0,54.0,cff3d9bb
AndreasChristensen,1cb49278,DEN,DF,21.0,27,23,2.086,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,76.0,22.0,cff3d9bb
Willian,8b9ebd03,BRA,"MF,FW",28.0,36,20,1.89,21.0,6.0,7.0,1.0,1.0,1.0,0.0,5.5,5.3,131.0,108.0,cff3d9bb
Pedro,3ca7254a,ESP,"MF,FW",30.0,31,17,1.523,16.9,4.0,2.0,0.0,0.0,1.0,0.0,3.0,1.3,56.0,66.0,cff3d9bb
DavideZappacosta,7fe90ccd,ITA,"DF,MF",25.0,22,12,1.098,12.2,1.0,1.0,0.0,0.0,0.0,0.0,1.4,1.3,22.0,64.0,cff3d9bb
DavidLuiz,c0e27d1a,BRA,"DF,MF",30.0,10,9,840.0,9.3,1.0,0.0,0.0,0.0,4.0,1.0,0.9,0.0,31.0,19.0,cff3d9bb
OlivierGiroud,16ceb862,FRA,FW,30.0,13,6,613.0,6.8,3.0,1.0,0.0,0.0,0.0,0.0,3.6,2.0,21.0,7.0,cff3d9bb
DannyDrinkwater,2649ff32,ENG,MF,27.0,12,5,527.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,32.0,3.0,cff3d9bb
MichyBatshuayi,2973d8ff,BEL,FW,23.0,12,3,360.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.1,0.1,8.0,9.0,cff3d9bb
EmersonPalmieri,e0bc6fdc,ITA,DF,22.0,5,3,280.0,3.1,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,13.0,cff3d9bb
WillyCaballero,a179d516,ARG,GK,35.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cff3d9bb
RossBarkley,3a24769f,ENG,MF,23.0,2,2,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,4.0,7.0,cff3d9bb
JeremieBoga,fe012aca,CIV,MF,20.0,1,1,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cff3d9bb
CharlyMusondaJr.,62a0089e,BEL,FW,20.0,3,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,1.0,1.0,cff3d9bb
CallumHudson-Odoi,15f3ec41,ENG,"FW,DF",16.0,2,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,5.0,cff3d9bb
EthanAmpadu,10b9fa99,WAL,DF,16.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,cff3d9bb
EduardoCarvalho,81b906e7,POR,GK,34.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,cff3d9bb
TrevohChalobah,5515376c,ENG,"DF,MF",18.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,cff3d9bb
Kenedy,5eebbfdf,BRA,"FW,MF",21.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,cff3d9bb
KyleScott,1c24aacf,ENG,MF,19.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,cff3d9bb
DujonSterling,54dd7308,ENG,DF,17.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,cff3d9bb
FikayoTomori,7edfbb8a,ENG,DF,19.0,0,0,159.76507565971582,15.397250922509226,1.8562730627306272,1.3066420664206642,0.14082687338501293,0.1786637135474345,2.372140221402214,0.09446494464944649,1.9429017160686428,1.3650546021840875,54.72698907956318,25.922932917316693,cff3d9bb
GranitXhaka,e61b8aee,SUI,MF,24.0,38,37,3.26,36.2,1.0,7.0,0.0,0.0,10.0,0.0,2.4,3.4,424.0,67.0,18bb7c10
HéctorBellerín,f874dd44,ESP,DF,22.0,35,34,3.051,33.9,2.0,3.0,0.0,0.0,5.0,0.0,2.2,3.9,134.0,84.0,18bb7c10
PetrČech,71672fa0,CZE,GK,35.0,34,34,3.039,33.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18bb7c10
NachoMonreal,d4cb83cc,ESP,DF,31.0,28,26,2.243,24.9,5.0,2.0,0.0,0.0,3.0,0.0,1.7,2.6,138.0,41.0,18bb7c10
AlexandreLacazette,9dbb75ca,FRA,FW,26.0,32,26,2.202,24.5,14.0,4.0,2.0,2.0,1.0,0.0,13.7,4.4,59.0,39.0,18bb7c10
ShkodranMustafi,3f2d59fe,GER,DF,25.0,27,25,2.273,25.3,3.0,1.0,0.0,0.0,6.0,0.0,0.8,1.3,92.0,12.0,18bb7c10
LaurentKoscielny,f5efb153,FRA,DF,31.0,25,25,2.225,24.7,2.0,0.0,0.0,0.0,4.0,0.0,1.9,0.4,124.0,25.0,18bb7c10
SeadKolašinac,3935e52e,BIH,DF,24.0,27,25,2.147,23.9,2.0,4.0,0.0,0.0,3.0,0.0,2.2,3.5,105.0,68.0,18bb7c10
MesutÖzil,16380240,GER,"MF,FW",28.0,26,24,2.163,24.0,4.0,8.0,0.0,0.0,4.0,0.0,4.4,8.7,277.0,136.0,18bb7c10
AlexIwobi,6ca5ec4b,NGA,"MF,FW",21.0,26,22,1.83,20.3,3.0,5.0,0.0,0.0,1.0,0.0,3.9,3.5,138.0,93.0,18bb7c10
AaronRamsey,ef619b0b,WAL,MF,26.0,24,21,1.846,20.5,7.0,8.0,0.0,0.0,0.0,0.0,6.1,5.4,134.0,61.0,18bb7c10
AlexisSánchez,2c0f8e9e,CHI,"MF,FW",28.0,19,17,1.503,16.7,7.0,3.0,1.0,1.0,4.0,0.0,8.1,4.9,149.0,50.0,18bb7c10
DannyWelbeck,ce5143da,ENG,"FW,MF",26.0,28,12,1.194,13.3,5.0,2.0,0.0,0.0,1.0,0.0,5.5,1.4,23.0,30.0,18bb7c10
JackWilshere,9c318325,ENG,MF,25.0,20,12,1.193,13.3,1.0,3.0,0.0,0.0,6.0,0.0,1.1,2.6,108.0,62.0,18bb7c10
Pierre-EmerickAubameyang,d5dd5f1f,GAB,FW,28.0,13,12,1.057,11.7,10.0,4.0,1.0,2.0,0.0,0.0,8.4,1.1,9.0,31.0,18bb7c10
MohamedElneny,47a34c4f,EGY,MF,25.0,13,11,867.0,9.6,0.0,1.0,0.0,0.0,3.0,1.0,0.3,0.9,74.0,13.0,18bb7c10
CalumChambers,dc6f5bdd,ENG,DF,22.0,12,10,866.0,9.6,0.0,0.0,0.0,0.0,1.0,0.0,1.4,0.1,43.0,11.0,18bb7c10
RobHolding,d79a8c87,ENG,DF,21.0,12,9,822.0,9.1,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.0,47.0,6.0,18bb7c10
